time_spent_weekly,quiz_score_avg,forum_posts,video_watched_percent,assignments_submitted,login_frequency,session_duration_avg,device_type,course_difficulty,region,engagement_level,Student_ID,Gender,Study_Hours_per_Week,Attendance_Rate,Past_Exam_Scores,Parental_Education_Level,Internet_Access_at_Home,Extracurricular_Activities,Final_Exam_Score,Pass_Fail,gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
243.3702270397228,58.68586224970963,2.0,52.96141911613251,2.0,8.0,42.99930677401183,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
309.96513650876415,69.0379248011051,4.0,31.07180687744997,9.0,5.0,48.73734662315181,Tablet,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
249.6524345883801,74.9314361545522,2.0,73.26121922122938,8.0,6.0,52.08262154343608,Desktop,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
144.93365689338674,74.8203582317541,2.0,61.97378453484978,9.0,8.0,41.10247325849454,Mobile,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
306.85629748060273,76.32881131352927,3.0,71.14998404342204,4.0,2.0,39.0958620223386,Desktop,Hard,Suburban,Low,,,,,,,,,,,,,,,,,,
193.76962862738952,94.20566903587972,2.0,47.0399024822792,6.0,8.0,37.33856970807566,Desktop,Medium,Suburban,Medium,,,,,,,,,,,,,,,,,,
347.35924306351814,76.8030145227097,2.0,92.54932618718686,7.0,2.0,28.401054138501088,Mobile,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
208.05757657661968,66.33765047064027,2.0,66.98958948604616,2.0,8.0,33.44732943989253,Mobile,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
454.993440501754,84.46130752432536,5.0,26.832198743269903,1.0,3.0,33.0439986219082,Mobile,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
221.6746707663763,87.8420573338696,4.0,55.9843192563543,1.0,9.0,21.867343733357583,Desktop,Easy,Urban,Medium,,,,,,,,,,,,,,,,,,
267.79384837943246,51.58588277294511,4.0,80.50848437949074,4.0,7.0,59.89417004637134,Mobile,Easy,Rural,Medium,,,,,,,,,,,,,,,,,,
381.35172173696697,78.96100104774787,4.0,83.5307649385818,0.0,7.0,50.39351607432232,Desktop,Medium,Rural,Medium,,,,,,,,,,,,,,,,,,
176.91356835660446,80.51759113466348,4.0,59.5677642211007,1.0,4.0,47.133406749887925,Mobile,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
322.74599346041293,65.53654744960012,4.0,91.57980566650409,8.0,8.0,64.56821977220851,Mobile,Easy,Rural,Medium,,,,,,,,,,,,,,,,,,
430.7142754282428,90.6356021996743,0.0,41.41347497554381,6.0,3.0,55.76771073958117,Desktop,Easy,Rural,Medium,,,,,,,,,,,,,,,,,,
139.25167654387724,67.7491661945121,1.0,52.847895779061325,5.0,5.0,33.15576515118887,Mobile,Hard,Suburban,Low,,,,,,,,,,,,,,,,,,
318.4633858532304,71.88364680207313,4.0,91.8877528455176,8.0,3.0,62.60086591975056,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
325.98827942484235,67.40392263574195,1.0,91.70053731772632,6.0,4.0,59.58392276219833,Mobile,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
378.18228717773104,70.23368571372201,4.0,74.85702150597447,4.0,2.0,28.231175046346383,Mobile,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
176.3049289121918,53.55587369657197,1.0,88.71844376977761,8.0,2.0,58.5417160290173,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
167.95433869157236,48.39923676108559,2.0,27.101861356498613,5.0,5.0,37.99125641851165,Tablet,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
352.19415656168974,93.91757594837458,2.0,89.19959809662211,5.0,9.0,59.95722358415212,Desktop,Easy,Rural,Medium,,,,,,,,,,,,,,,,,,
329.6984673233186,57.29557977522508,1.0,45.64959252401814,3.0,6.0,39.930798493965646,Tablet,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
325.0492850345877,55.1291147581554,4.0,34.266520994257306,0.0,5.0,37.00000915926812,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
334.6448209496976,37.69914829594428,7.0,39.149586907363705,4.0,1.0,38.54588817465794,Tablet,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
231.99752784215093,60.41557378465747,3.0,53.437480641110966,8.0,6.0,30.41747690776445,Desktop,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
323.2253697161004,50.15365309888752,4.0,40.095360368357376,7.0,6.0,22.79465582995657,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
329.3072473298681,94.63022740204552,5.0,45.64540688131992,7.0,3.0,10.0,Tablet,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
228.5648581973632,85.1472563401395,3.0,30.798278885731367,4.0,4.0,29.179905000011114,Desktop,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
486.5774511144757,59.67774482233414,2.0,43.69414124471988,8.0,4.0,84.45934920330976,Desktop,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
347.3832920911788,100.0,3.0,65.78270516336009,2.0,4.0,52.17391333091295,Mobile,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
180.86965027973517,84.72648230487391,2.0,55.34829664728512,2.0,5.0,72.96333913188612,Mobile,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
365.65536086338295,65.12752924737066,2.0,47.737500898872895,0.0,7.0,40.2269911337041,Mobile,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
202.53183297726787,32.508914276896405,4.0,79.71617030856912,8.0,7.0,37.97517723785302,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
378.7084603742452,100.0,1.0,91.48079771146544,5.0,5.0,70.74810986281284,Mobile,Easy,Suburban,Medium,,,,,,,,,,,,,,,,,,
415.8595579007404,49.15641299854606,5.0,80.54313783219176,1.0,13.0,50.63643642526245,Desktop,Medium,Rural,Medium,,,,,,,,,,,,,,,,,,
217.93176816482892,45.31901879564663,2.0,46.56005616941434,7.0,8.0,30.670867519607828,Tablet,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
396.33761292443216,85.3385564801446,3.0,79.5553734270043,8.0,2.0,54.49376226748058,Mobile,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
341.27809269364985,100.0,6.0,32.15841459792409,8.0,3.0,63.76326927919724,Mobile,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
382.206015999449,90.76409227765777,3.0,30.42543904730327,1.0,5.0,23.581913502621024,Desktop,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
489.6792982653948,78.4586368007854,3.0,47.65016296289272,1.0,9.0,51.969874977160295,Mobile,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
275.46118839971297,78.92131512497929,7.0,84.61618952352455,6.0,7.0,24.57412835136545,Mobile,Hard,Urban,High,,,,,,,,,,,,,,,,,,
224.62638356425103,82.80123338170462,3.0,39.70785977938415,3.0,6.0,62.95132986463428,Mobile,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
211.0485570374477,81.38392884680148,1.0,25.060272711894367,0.0,7.0,48.46047647882304,Desktop,Hard,Suburban,Medium,,,,,,,,,,,,,,,,,,
218.4189715034562,74.21787135954064,0.0,30.536762816508407,7.0,5.0,54.44491738314313,Mobile,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
292.2898290585896,71.56301655927814,3.0,88.69959748236641,1.0,6.0,41.73834096930035,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
