time_spent_weekly,quiz_score_avg,forum_posts,video_watched_percent,assignments_submitted,login_frequency,session_duration_avg,device_type,course_difficulty,region,engagement_level,Student_ID,Gender,Study_Hours_per_Week,Attendance_Rate,Past_Exam_Scores,Parental_Education_Level,Internet_Access_at_Home,Extracurricular_Activities,Final_Exam_Score,Pass_Fail,gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,cluster,Cluster,Learner_Type
228.01557916052917,83.25489906230008,3.0,31.554918732406207,0.0,5.0,29.21805355484896,1,0,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
253.9361229040213,79.78484317620129,1.0,55.365297049446,4.0,4.0,23.724486003527318,0,0,1,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
405.7122226218916,46.35411764523626,4.0,46.72837216692506,6.0,3.0,48.71662052828776,0,0,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
334.3618289568461,92.14810524588844,5.0,61.746470024415146,3.0,2.0,60.44314316936664,0,2,1,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
123.6959844637266,90.70137031221176,1.0,66.85234683430394,7.0,6.0,19.547878678609116,1,0,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
332.4083969394796,60.61655947735706,3.0,20.67964628857676,9.0,3.0,60.05093261470543,1,2,1,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
261.4917719583684,75.93705300156114,3.0,80.88047863596444,4.0,4.0,31.451911153074512,0,0,2,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
232.30779996940413,77.41045279424108,3.0,77.04114334893927,8.0,6.0,54.73396584049384,1,0,0,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
361.1676288840868,73.9101064873586,2.0,49.30291089652178,8.0,4.0,53.68423805852751,0,2,1,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
403.0999522495951,61.7454226923187,3.0,24.23487484550546,8.0,7.0,41.90034827327105,2,1,1,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
393.1280119116199,59.92564948092922,3.0,80.39460318280403,0.0,9.0,45.44809401842246,1,2,2,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
216.07824767773616,69.61668893512832,4.0,96.4140128382506,1.0,10.0,39.05699514783407,1,2,1,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
269.0787624148785,87.59093528889048,3.0,39.21212768176113,2.0,7.0,48.95305885391242,1,2,2,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
333.1263431403564,78.15400231891648,1.0,45.88196909896303,3.0,6.0,48.82059139522922,2,0,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
397.5545127122359,64.44078501870841,2.0,34.7050311585452,9.0,5.0,31.141721940289475,2,2,1,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
252.08257621547105,81.57548065972517,4.0,66.15488986758717,8.0,4.0,24.632521152897592,1,0,0,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
281.4341023336183,27.27186069054887,1.0,32.3873115717964,9.0,2.0,60.12531274785724,0,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
189.3665025993972,87.23148550558156,4.0,48.49551547691036,5.0,3.0,48.06016020981748,0,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
180.3793375919329,43.904293318328506,2.0,75.76104111474103,0.0,4.0,58.0475442447388,0,2,1,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
381.2525822394198,64.56338587895301,1.0,64.80927864074786,8.0,10.0,34.94394330534052,1,0,0,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
435.6240028570823,53.20495158060784,5.0,50.91700514623482,5.0,2.0,32.63342343307838,0,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
292.7989878419666,50.57977786418641,6.0,53.61996814460335,3.0,1.0,29.822446081952133,2,0,0,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
400.3532897892025,87.41240181067779,1.0,64.96887060985836,3.0,4.0,42.2886363304466,0,0,0,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
336.1636025047634,62.98448198032163,7.0,20.469178230972904,2.0,9.0,48.48669431381865,1,2,2,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
235.4880245394876,75.19755822596073,4.0,26.28078947628879,6.0,6.0,36.84262699188852,0,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
336.1395605508414,69.29619131681224,3.0,90.50064542104091,2.0,10.0,68.47236873497604,1,0,1,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
453.8036566465969,77.15561240834683,3.0,26.23031912730326,1.0,6.0,35.36778310678963,0,2,0,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
296.41739608900485,71.15232836590383,0.0,76.54428769684041,9.0,4.0,48.73194203218777,1,1,1,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
456.4643655814006,50.755116637171454,3.0,93.6030531287242,7.0,4.0,31.754353665046764,0,0,2,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
50.0,84.94400229170711,3.0,41.65468834413849,3.0,9.0,34.9032000376353,0,2,2,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
382.1902504375224,62.59365125258032,1.0,49.63931496476114,7.0,5.0,43.704936144781286,1,0,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
308.7047068238171,46.65127152010373,0.0,65.5137124675773,0.0,4.0,32.510459088950725,0,2,1,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
270.09926495341324,63.578272585511314,2.0,90.53671757108675,4.0,2.0,46.34123172089286,0,0,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
309.17607765355024,92.51139685951466,4.0,95.35244698083362,8.0,5.0,51.60376370433603,0,1,1,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
101.24310853991072,82.7533261317024,6.0,79.16505984890145,0.0,4.0,61.40061643545292,1,2,2,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
278.03281121624883,64.7702179838821,3.0,26.929580868375524,3.0,5.0,28.801455856623942,0,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
335.71125715117466,64.76113443522357,3.0,73.53233244278806,5.0,2.0,47.51763458373468,1,0,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
447.7894044741517,65.17547423173926,2.0,52.82429774981296,9.0,6.0,44.070778117625736,0,1,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
248.17297817263525,100.0,1.0,57.65607995928493,7.0,5.0,17.277281108111215,0,1,0,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
219.1506397106812,75.7290317834733,0.0,23.931871227614163,2.0,4.0,28.068193551081336,1,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
249.82429564154637,76.45062470786604,2.0,35.28497114770865,4.0,4.0,52.1242092882803,0,1,1,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
391.5402117702074,85.45425181047763,6.0,83.24108860269182,6.0,2.0,24.710147790230256,1,0,2,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
332.8751109659685,73.5818373853977,6.0,56.31670664382878,0.0,4.0,43.89869278967843,0,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
247.02397962329613,66.11436781268945,3.0,44.13297933049191,6.0,6.0,13.163362547620594,0,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
351.32674331133563,67.05475226372532,3.0,50.72152591719665,7.0,5.0,43.455714481090354,1,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
309.70775493480403,68.92598110878905,2.0,88.35196106605441,7.0,7.0,14.19736633170904,1,1,2,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
396.8644990532889,69.44166645235238,5.0,79.91992139239656,8.0,1.0,35.93132185940594,1,0,0,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
229.7946906122648,80.9144431545547,3.0,41.78523177448662,5.0,2.0,38.43391917326286,1,0,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
267.2337853402232,70.77918828710949,2.0,29.400147216989865,5.0,5.0,46.84538343792233,0,0,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
260.7891846867842,80.98960115823368,2.0,40.15985773152573,1.0,6.0,41.211733201352295,0,1,0,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
153.64850518678816,68.78925129837127,2.0,93.6605160843787,2.0,8.0,26.46149181061584,0,1,2,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
329.6120277064576,71.17952785474137,3.0,66.52710702798043,3.0,5.0,26.74177513296781,1,2,1,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
326.10552721798894,40.02698973201839,1.0,62.67841669958263,3.0,9.0,20.78837096600982,1,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
300.5113456642461,83.74491512053723,6.0,67.71148797539692,7.0,1.0,48.097282566351744,0,2,2,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
276.54128666248533,75.19732713846989,4.0,49.28226125972122,0.0,3.0,47.43529797393356,0,2,1,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
158.46292579495858,84.97015164789478,6.0,84.56856162556102,9.0,5.0,55.04112322175724,0,0,0,2,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,2,1,Visual Learners
257.9354677234641,26.556169327094658,2.0,61.86289994401999,3.0,4.0,37.4978752044506,2,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
265.72854834732306,100.0,5.0,29.33983222150364,3.0,2.0,18.984849169134183,1,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
219.7722730778381,67.9061555776724,2.0,30.325209986325035,0.0,4.0,40.26001058607405,0,2,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
283.8714288333991,86.62274225106275,3.0,62.948731720209466,2.0,2.0,45.16570488658336,0,0,2,1,234,0,26.13276836158192,78.10772200742244,77.87146892655367,0,0,0,58.771186440677965,0,0,2,4,1,1,66.089,69.169,68.054,0,1,Visual Learners
